L W R Segment
1.31409317316143 0.69 3808.96571930849 3
1.34778786990919 0.69 3906.63150698317 3
1.39832991503075 0.69 4053.13018849492 3
1.43202461177851 0.69 4150.7959761696 3
1.5162613536478 0.69 4394.96044535594 3
1.56680339876941 0.69 4541.45912686785 3
1.65104014063875 0.69 4785.62359605434 3
1.73527688250804 0.69 5029.78806524069 3
1.83636097275125 0.69 5322.7854282645 3
1.95868737181367 5.73 683.66051372205 4
1.95868737181367 5.73 683.66051372205 4
1.04380310577208 2.85 732.493407559351 4
1.95868737181367 5.73 683.66051372205 4
1.04380310577208 2.85 732.493407559351 4
1.95868737181344 5.73 683.660513721969 4
1.04380310577208 2.85 732.493407559351 4
1.04380310577208 2.85 732.493407559352 4
1.04380310577207 2.85 732.49340755935 4
1.11338997949011 2.85 781.326301396571 4
1.04380310577208 2.85 732.493407559352 4
1.11338997949023 2.85 781.326301396652 4
1.04380310577208 2.85 732.493407559352 4
1.11338997949011 2.85 781.32630139657 4
1.11338997949023 2.85 781.326301396652 4
1.11338997949011 2.85 781.326301396572 4
1.18297685320838 2.85 830.159195233953 4
1.11338997949023 2.85 781.326301396652 4
1.18297685320827 2.85 830.159195233871 4
1.18297685320827 2.85 830.159195233873 4
1.18297685320838 2.85 830.159195233953 4
1.18297685320826 2.85 830.159195233868 4
1.25256372692654 2.85 878.992089071256 4
1.25256372692642 2.85 878.992089071169 4
1.25256372692643 2.85 878.992089071176 4
1.25256372692654 2.85 878.992089071253 4
1.25256372692642 2.85 878.992089071169 4
1.32215060064458 2.85 927.824982908478 4
1.32215060064458 2.85 927.824982908474 4
1.32215060064469 2.85 927.824982908554 4
1.39173747436273 2.85 976.657876745772 4
1.32215060064458 2.85 927.824982908474 4
1.39173747436273 2.85 976.657876745772 4
1.46132434808088 2.85 1025.49077058307 4
1.39173747436273 2.85 976.657876745776 4
1.53091122179892 2.85 1074.3236644203 4
1.46132434808089 2.85 1025.49077058308 4
1.53091122179903 2.85 1074.32366442038 4
1.53091122179904 2.85 1074.32366442038 4
1.60049809551707 2.85 1123.15655825759 4
1.60049809551718 2.85 1123.15655825767 4
1.60049809551708 2.85 1123.1565582576 4
1.67008496923534 2.85 1171.98945209497 4
1.73967184295339 2.85 1220.8223459322 4
1.73967184295338 2.85 1220.8223459322 4
1.80925871667165 2.85 1269.65523976958 4
1.80925871667153 2.85 1269.6552397695 4
1.87884559038969 2.85 1318.4881336068 4
1.94843246410784 2.85 1367.3210274441 4
1.94843246410773 2.85 1367.32102744402 4
1.03281570465868 1.41 1464.9868151187 4
1.03281570465863 1.41 1464.98681511862 4
1.10167008496928 1.41 1562.65260279331 4
1.10167008496922 1.41 1562.65260279322 4
1.17052446527982 1.41 1660.31839046783 4
1.20495165543511 1.41 1709.15128430512 4
1.27380603574565 1.41 1806.81707197965 4
1.308233225901 1.41 1855.64996581702 4
1.41151479636678 1.41 2002.14864732877 4
1.48036917667744 1.41 2099.81443500346 4
1.54922355698797 1.41 2197.48022267797 4
1.72135950776446 1.41 2441.64469186448 4
1.82464107823029 1.41 2588.1433733763 4
