L W R Segment
0.837484129309503 0.35 4785.6235960543 1
0.734935052251196 0.35 4199.62887000684 1
0.649477488035941 0.35 3711.29993163395 1
1.16246703779666 0.69 3369.46967477293 1
1.07823029592734 0.69 3125.30520558648 1
0.993993554058014 0.69 2881.14073640004 1
0.926604160562553 0.69 2685.80916105088 1
0.876062115440962 0.69 2539.31047953902 1
0.825520070319368 0.69 2392.81179802715 1
0.774978025197773 0.69 2246.31311651528 1
0.741283328450044 0.69 2148.64732884071 1
0.707588631702316 0.69 2050.98154116613 1
0.673893934954585 0.69 1953.31575349155 1
0.657046586580719 0.69 1904.48285965426 1
0.623351889832993 0.69 1806.81707197969 1
0.606504541459124 0.69 1757.98417814239 1
1.17052446527982 1.41 1660.31839046782 1
1.17052446527982 1.41 1660.31839046782 1
1.10167008496924 1.41 1562.65260279325 1
1.10167008496922 1.41 1562.65260279322 1
1.03281570465867 1.41 1464.98681511868 1
1.03281570465866 1.41 1464.98681511866 1
0.998388514503373 1.41 1416.15392128138 1
0.998388514503363 1.41 1416.15392128137 1
0.929534134192793 1.41 1318.4881336068 1
0.929534134192788 1.41 1318.48813360679 1
0.895106944037506 1.41 1269.65523976951 1
0.895106944037506 1.41 1269.65523976951 1
0.860679753882214 1.41 1220.82234593222 1
0.860679753882214 1.41 1220.82234593222 1
0.826252563726931 1.41 1171.98945209494 1
0.826252563726926 1.41 1171.98945209493 1
0.791825373571629 1.41 1123.15655825763 1
0.791825373571639 1.41 1123.15655825764 1
0.791825373571639 1.41 1123.15655825764 1
0.757398183416352 1.41 1074.32366442036 1
0.722970993261054 1.41 1025.49077058306 1
0.757398183416362 1.41 1074.32366442037 1
0.722970993261054 1.41 1025.49077058306 1
0.688543803105767 1.41 976.657876745769 1
0.722970993261064 1.41 1025.49077058307 1
0.688543803105767 1.41 976.657876745769 1
0.65411661295049 1.41 927.824982908496 1
0.688543803105777 1.41 976.657876745783 1
0.65411661295048 1.41 927.824982908482 1
0.65411661295049 1.41 927.824982908496 1
0.65411661295048 1.41 927.824982908482 1
0.619689422795192 1.41 878.992089071195 1
0.65411661295049 1.41 927.824982908496 1
0.619689422795192 1.41 878.992089071195 1
1.1829768532083 2.85 830.159195233893 1
0.619689422795202 1.41 878.992089071209 1
1.18297685320832 2.85 830.159195233908 1
1.18297685320832 2.85 830.159195233908 1
1.18297685320832 2.85 830.159195233908 1
1.18297685320834 2.85 830.159195233922 1
1.18297685320832 2.85 830.159195233908 1
1.11338997949018 2.85 781.326301396621 1
1.11338997949016 2.85 781.326301396606 1
1.11338997949021 2.85 781.326301396635 1
1.11338997949016 2.85 781.326301396606 1
1.11338997949021 2.85 781.326301396635 1
1.11338997949016 2.85 781.326301396606 1
1.04380310577205 2.85 732.493407559334 1
1.95697822052935 0.35 11182.7326887391 2
1.73478855356968 0.35 9913.07744896962 2
1.56387342513917 0.35 8936.41957222385 2
1.44423283523782 0.35 8252.75905850181 2
1.34168375817951 0.35 7666.76433245433 2
1.26477195038578 0.35 7227.26828791874 2
1.19640589901358 0.35 6836.60513722044 2
1.1365856040629 0.35 6494.77488035941 2
1.08531106553374 0.35 6201.77751733566 2
1.05112803984764 0.35 6006.44594198653 2
1.01694501416154 0.35 5811.11436663737 2
0.982761988475441 0.35 5615.78279128823 2
0.957124719210858 0.35 5469.28410977633 2
0.940033206367805 0.35 5371.61832210174 2
0.914395937103237 0.35 5225.11964058992 2
0.888758667838659 0.35 5078.62095907805 2
0.880212911417128 0.35 5029.78806524073 2
0.871667154995608 0.35 4980.95517140348 2
0.854575642152553 0.35 4883.28938372887 2
0.837484129309502 0.35 4785.6235960543 2
0.837484129309505 0.35 4785.62359605431 2
0.828938372887974 0.35 4736.790702217 2
0.820392616466452 0.35 4687.95780837972 2
0.811846860044924 0.35 4639.12491454242 2
0.811846860044934 0.35 4639.12491454248 2
0.811846860044914 0.35 4639.12491454236 2
0.803301103623401 0.35 4590.29202070515 2
0.811846860044929 0.35 4639.12491454245 2
0.803301103623401 0.35 4590.29202070515 2
0.803301103623401 0.35 4590.29202070515 2
0.811846860044924 0.35 4639.12491454242 2
0.811846860044929 0.35 4639.12491454245 2
0.820392616466452 0.35 4687.95780837972 2
0.820392616466457 0.35 4687.95780837975 2
0.828938372887969 0.35 4736.79070221697 2
0.837484129309517 0.35 4785.62359605439 2
0.84602988573102 0.35 4834.45648989154 2
0.86312139857408 0.35 4932.12227756617 2
0.86312139857408 0.35 4932.12227756617 2
0.888758667838648 0.35 5078.62095907799 2
0.897304424260191 0.35 5127.45385291538 2
0.914395937103226 0.35 5225.11964058987 2
0.9400332063678 0.35 5371.61832210171 2
0.957124719210871 0.35 5469.2841097764 2
0.982761988475444 0.35 5615.78279128825 2
1.00839925774 0.35 5762.28147280001 2
1.04258228342612 0.35 5957.61304814924 2
1.08531106553374 0.35 6201.77751733566 2
1.09507764430119 0.69 3174.13809942374 3
1.12877234104893 0.69 3271.80388709835 3
1.1456196894228 0.69 3320.63678093565 3
1.16246703779667 0.69 3369.46967477294 3
0.615294462349835 0.35 3515.96835628477 3
0.623840218771363 0.35 3564.80125012207 3
0.640931731614417 0.35 3662.46703779667 3
0.666569000878986 0.35 3808.96571930849 3
0.683660513722055 0.35 3906.63150698317 3
0.709297782986611 0.35 4053.13018849492 3
0.726389295829679 0.35 4150.7959761696 3
0.769118077937289 0.35 4394.96044535594 3
0.794755347201873 0.35 4541.45912686785 3
0.83748412930951 0.35 4785.62359605434 3
