L W R Segment
1.07159289389002 1.41 1519.98992041138 4
1.1226623972338 1.41 1592.42893224652 4
1.12266329450644 1.41 1592.43020497367 4
1.17382701148701 1.41 1665.00285317306 4
1.17382611421404 1.41 1665.00158044545 4
1.22489741210351 1.41 1737.44313773548 4
1.27596601817465 1.41 1809.88087684347 4
1.27596691544721 1.41 1809.88214957051 4
1.37810681940798 1.41 1954.76144596876 4
1.37810681940781 1.41 1954.76144596853 4
1.4802467233685 1.41 2099.64074236667 4
1.48024672336842 1.41 2099.64074236655 4
1.58238752460159 1.41 2244.52131149161 4
1.63345702794553 1.41 2316.96032332699 4
1.73559782917878 1.41 2461.84089245216 4
1.78666822979561 1.41 2534.28117701504 4
1.93987943164519 1.41 2751.6020307024 4
2.04202023287852 1.41 2896.48259982769 4
2.14416103411177 1.41 3041.36316895287 4
2.39951393446783 1.41 3403.56586449337 4
2.55272693086303 1.41 3620.8892636355 4
