 time            out             load           
 1.77583200e-05  1.05496037e+00  1.05496022e+00 
 1.77683200e-05  1.05496037e+00  1.05496023e+00 
 1.77783200e-05  1.05496037e+00  1.05496023e+00 
 1.77883200e-05  1.05496036e+00  1.05496024e+00 
 1.77983200e-05  1.05496036e+00  1.05496024e+00 
 1.78083200e-05  1.05496036e+00  1.05496024e+00 
 1.78183200e-05  1.05496036e+00  1.05496025e+00 
 1.78283200e-05  1.05496036e+00  1.05496025e+00 
 1.78383200e-05  1.05496036e+00  1.05496026e+00 
 1.78483200e-05  1.05496037e+00  1.05496026e+00 
 1.78583200e-05  1.05496037e+00  1.05496026e+00 
 1.78683200e-05  1.05496036e+00  1.05496027e+00 
 1.78783200e-05  1.05496036e+00  1.05496027e+00 
 1.78883200e-05  1.05496036e+00  1.05496027e+00 
 1.78983200e-05  1.05496036e+00  1.05496028e+00 
 1.79083200e-05  1.05496036e+00  1.05496028e+00 
 1.79183200e-05  1.05496036e+00  1.05496028e+00 
 1.79283200e-05  1.05496036e+00  1.05496028e+00 
 1.79383200e-05  1.05496036e+00  1.05496029e+00 
 1.79483200e-05  1.05496036e+00  1.05496029e+00 
 1.79583200e-05  1.05496036e+00  1.05496029e+00 
 1.79683200e-05  1.05496036e+00  1.05496029e+00 
 1.79783200e-05  1.05496036e+00  1.05496030e+00 
 1.79883200e-05  1.05496036e+00  1.05496030e+00 
 1.79983200e-05  1.05496036e+00  1.05496030e+00 
 1.80083200e-05  1.05496036e+00  1.05496030e+00 
 1.80183200e-05  1.05496036e+00  1.05496030e+00 
 1.80283200e-05  1.05496036e+00  1.05496031e+00 
 1.80383200e-05  1.05496036e+00  1.05496031e+00 
 1.80483200e-05  1.05496036e+00  1.05496031e+00 
 1.80583200e-05  1.05496036e+00  1.05496031e+00 
 1.80683200e-05  1.05496036e+00  1.05496031e+00 
 1.80783200e-05  1.05496036e+00  1.05496031e+00 
 1.80883200e-05  1.05496036e+00  1.05496032e+00 
 1.80983200e-05  1.05496036e+00  1.05496032e+00 
 1.81083200e-05  1.05496035e+00  1.05496032e+00 
 1.81183200e-05  1.05496035e+00  1.05496032e+00 
 1.81283200e-05  1.05496035e+00  1.05496032e+00 
 1.81383200e-05  1.05496035e+00  1.05496032e+00 
 1.81483200e-05  1.05496035e+00  1.05496032e+00 
 1.81583200e-05  1.05496035e+00  1.05496032e+00 
 1.81683200e-05  1.05496036e+00  1.05496032e+00 
 1.81783200e-05  1.05496036e+00  1.05496033e+00 
 1.81883200e-05  1.05496036e+00  1.05496033e+00 
 1.81983200e-05  1.05496036e+00  1.05496033e+00 
 1.82083200e-05  1.05496036e+00  1.05496033e+00 
 1.82183200e-05  1.05496036e+00  1.05496033e+00 
 1.82283200e-05  1.05496036e+00  1.05496033e+00 
 1.82383200e-05  1.05496036e+00  1.05496033e+00 
 1.82483200e-05  1.05496036e+00  1.05496033e+00 
 1.82583200e-05  1.05496036e+00  1.05496033e+00 
 1.82683200e-05  1.05496036e+00  1.05496033e+00 
 1.82783200e-05  1.05496036e+00  1.05496033e+00 
 1.82883200e-05  1.05496036e+00  1.05496034e+00 
 1.82983200e-05  1.05496036e+00  1.05496034e+00 
 1.83083200e-05  1.05496036e+00  1.05496034e+00 
 1.83183200e-05  1.05496036e+00  1.05496034e+00 
 1.83283200e-05  1.05496036e+00  1.05496034e+00 
 1.83383200e-05  1.05496036e+00  1.05496034e+00 
 1.83483200e-05  1.05496036e+00  1.05496034e+00 
 1.83583200e-05  1.05496036e+00  1.05496034e+00 
 1.83683200e-05  1.05496035e+00  1.05496034e+00 
 1.83783200e-05  1.05496035e+00  1.05496034e+00 
 1.83883200e-05  1.05496035e+00  1.05496034e+00 
 1.83983200e-05  1.05496035e+00  1.05496034e+00 
 1.84083200e-05  1.05496035e+00  1.05496034e+00 
 1.84183200e-05  1.05496035e+00  1.05496034e+00 
 1.84283200e-05  1.05496035e+00  1.05496034e+00 
 1.84383200e-05  1.05496035e+00  1.05496034e+00 
 1.84483200e-05  1.05496035e+00  1.05496034e+00 
 1.84583200e-05  1.05496035e+00  1.05496034e+00 
 1.84683200e-05  1.05496035e+00  1.05496034e+00 
 1.84783200e-05  1.05496035e+00  1.05496034e+00 
 1.84883200e-05  1.05496035e+00  1.05496034e+00 
 1.84983200e-05  1.05496035e+00  1.05496034e+00 
 1.85083200e-05  1.05496035e+00  1.05496034e+00 
 1.85183200e-05  1.05496035e+00  1.05496034e+00 
 1.85283200e-05  1.05496035e+00  1.05496034e+00 
 1.85383200e-05  1.05496035e+00  1.05496035e+00 
 1.85483200e-05  1.05496035e+00  1.05496035e+00 
 1.85583200e-05  1.05496035e+00  1.05496035e+00 
 1.85683200e-05  1.05496035e+00  1.05496035e+00 
 1.85783200e-05  1.05496035e+00  1.05496035e+00 
 1.85883200e-05  1.05496035e+00  1.05496035e+00 
 1.85983200e-05  1.05496036e+00  1.05496035e+00 
 1.86083200e-05  1.05496036e+00  1.05496035e+00 
 1.86183200e-05  1.05496036e+00  1.05496035e+00 
 1.86283200e-05  1.05496036e+00  1.05496035e+00 
 1.86383200e-05  1.05496036e+00  1.05496035e+00 
 1.86483200e-05  1.05496036e+00  1.05496035e+00 
 1.86583200e-05  1.05496036e+00  1.05496035e+00 
 1.86683200e-05  1.05496036e+00  1.05496035e+00 
 1.86783200e-05  1.05496036e+00  1.05496035e+00 
 1.86883200e-05  1.05496035e+00  1.05496035e+00 
 1.86983200e-05  1.05496035e+00  1.05496035e+00 
 1.87083200e-05  1.05496035e+00  1.05496035e+00 
 1.87183200e-05  1.05496035e+00  1.05496035e+00 
 1.87283200e-05  1.05496035e+00  1.05496035e+00 
 1.87383200e-05  1.05496036e+00  1.05496035e+00 
 1.87483200e-05  1.05496036e+00  1.05496035e+00 
 1.87583200e-05  1.05496036e+00  1.05496035e+00 
 1.87683200e-05  1.05496036e+00  1.05496035e+00 
 1.87783200e-05  1.05496036e+00  1.05496035e+00 
 1.87883200e-05  1.05496036e+00  1.05496035e+00 
 1.87983200e-05  1.05496036e+00  1.05496035e+00 
 1.88083200e-05  1.05496036e+00  1.05496035e+00 
 1.88183200e-05  1.05496036e+00  1.05496035e+00 
 1.88283200e-05  1.05496036e+00  1.05496035e+00 
 1.88383200e-05  1.05496035e+00  1.05496035e+00 
 1.88483200e-05  1.05496036e+00  1.05496035e+00 
 1.88583200e-05  1.05496035e+00  1.05496035e+00 
 1.88683200e-05  1.05496035e+00  1.05496035e+00 
 1.88783200e-05  1.05496035e+00  1.05496035e+00 
 1.88883200e-05  1.05496035e+00  1.05496035e+00 
 1.88983200e-05  1.05496035e+00  1.05496035e+00 
 1.89083200e-05  1.05496035e+00  1.05496035e+00 
 1.89183200e-05  1.05496035e+00  1.05496035e+00 
 1.89283200e-05  1.05496035e+00  1.05496035e+00 
 1.89383200e-05  1.05496035e+00  1.05496035e+00 
 1.89483200e-05  1.05496035e+00  1.05496035e+00 
 1.89583200e-05  1.05496035e+00  1.05496035e+00 
 1.89683200e-05  1.05496035e+00  1.05496035e+00 
 1.89783200e-05  1.05496035e+00  1.05496035e+00 
 1.89883200e-05  1.05496035e+00  1.05496035e+00 
 1.89983200e-05  1.05496036e+00  1.05496035e+00 
 1.90083200e-05  1.05496036e+00  1.05496035e+00 
 1.90183200e-05  1.05496036e+00  1.05496035e+00 
 1.90283200e-05  1.05496036e+00  1.05496035e+00 
 1.90383200e-05  1.05496036e+00  1.05496035e+00 
 1.90483200e-05  1.05496036e+00  1.05496035e+00 
 1.90583200e-05  1.05496036e+00  1.05496035e+00 
 1.90683200e-05  1.05496036e+00  1.05496035e+00 
 1.90783200e-05  1.05496036e+00  1.05496035e+00 
 1.90883200e-05  1.05496035e+00  1.05496035e+00 
 1.90983200e-05  1.05496035e+00  1.05496035e+00 
 1.91083200e-05  1.05496035e+00  1.05496035e+00 
 1.91183200e-05  1.05496035e+00  1.05496035e+00 
 1.91283200e-05  1.05496035e+00  1.05496035e+00 
 1.91383200e-05  1.05496035e+00  1.05496035e+00 
 1.91483200e-05  1.05496035e+00  1.05496035e+00 
 1.91583200e-05  1.05496036e+00  1.05496035e+00 
 1.91683200e-05  1.05496036e+00  1.05496035e+00 
 1.91783200e-05  1.05496036e+00  1.05496035e+00 
 1.91883200e-05  1.05496036e+00  1.05496035e+00 
 1.91983200e-05  1.05496036e+00  1.05496035e+00 
 1.92083200e-05  1.05496036e+00  1.05496035e+00 
 1.92183200e-05  1.05496036e+00  1.05496035e+00 
 1.92283200e-05  1.05496035e+00  1.05496035e+00 
 1.92383200e-05  1.05496035e+00  1.05496035e+00 
 1.92483200e-05  1.05496035e+00  1.05496035e+00 
 1.92583200e-05  1.05496036e+00  1.05496035e+00 
 1.92683200e-05  1.05496036e+00  1.05496035e+00 
 1.92783200e-05  1.05496036e+00  1.05496035e+00 
 1.92883200e-05  1.05496036e+00  1.05496035e+00 
 1.92983200e-05  1.05496036e+00  1.05496035e+00 
 1.93083200e-05  1.05496036e+00  1.05496035e+00 
 1.93183200e-05  1.05496036e+00  1.05496035e+00 
 1.93283200e-05  1.05496036e+00  1.05496035e+00 
 1.93383200e-05  1.05496036e+00  1.05496036e+00 
 1.93483200e-05  1.05496036e+00  1.05496036e+00 
 1.93583200e-05  1.05496036e+00  1.05496036e+00 
 1.93683200e-05  1.05496036e+00  1.05496036e+00 
 1.93783200e-05  1.05496036e+00  1.05496036e+00 
 1.93883200e-05  1.05496036e+00  1.05496036e+00 
 1.93983200e-05  1.05496036e+00  1.05496036e+00 
 1.94083200e-05  1.05496036e+00  1.05496036e+00 
 1.94183200e-05  1.05496036e+00  1.05496036e+00 
 1.94283200e-05  1.05496036e+00  1.05496036e+00 
 1.94383200e-05  1.05496036e+00  1.05496036e+00 
 1.94483200e-05  1.05496036e+00  1.05496036e+00 
 1.94583200e-05  1.05496036e+00  1.05496036e+00 
 1.94683200e-05  1.05496036e+00  1.05496036e+00 
 1.94783200e-05  1.05496036e+00  1.05496036e+00 
 1.94883200e-05  1.05496036e+00  1.05496036e+00 
 1.94983200e-05  1.05496036e+00  1.05496036e+00 
 1.95083200e-05  1.05496035e+00  1.05496036e+00 
 1.95183200e-05  1.05496035e+00  1.05496036e+00 
 1.95283200e-05  1.05496035e+00  1.05496036e+00 
 1.95383200e-05  1.05496035e+00  1.05496036e+00 
 1.95483200e-05  1.05496035e+00  1.05496036e+00 
 1.95583200e-05  1.05496036e+00  1.05496036e+00 
 1.95683200e-05  1.05496036e+00  1.05496036e+00 
 1.95783200e-05  1.05496036e+00  1.05496036e+00 
 1.95883200e-05  1.05496036e+00  1.05496036e+00 
 1.95983200e-05  1.05496036e+00  1.05496036e+00 
 1.96083200e-05  1.05496036e+00  1.05496036e+00 
 1.96183200e-05  1.05496036e+00  1.05496036e+00 
 1.96283200e-05  1.05496036e+00  1.05496036e+00 
 1.96383200e-05  1.05496035e+00  1.05496036e+00 
 1.96483200e-05  1.05496035e+00  1.05496036e+00 
 1.96583200e-05  1.05496035e+00  1.05496036e+00 
 1.96683200e-05  1.05496035e+00  1.05496036e+00 
 1.96783200e-05  1.05496035e+00  1.05496036e+00 
 1.96883200e-05  1.05496035e+00  1.05496036e+00 
 1.96983200e-05  1.05496035e+00  1.05496036e+00 
 1.97083200e-05  1.05496035e+00  1.05496036e+00 
 1.97183200e-05  1.05496035e+00  1.05496036e+00 
 1.97283200e-05  1.05496036e+00  1.05496036e+00 
 1.97383200e-05  1.05496036e+00  1.05496036e+00 
 1.97483200e-05  1.05496036e+00  1.05496036e+00 
 1.97583200e-05  1.05496036e+00  1.05496036e+00 
 1.97683200e-05  1.05496036e+00  1.05496036e+00 
 1.97783200e-05  1.05496036e+00  1.05496036e+00 
 1.97883200e-05  1.05496036e+00  1.05496036e+00 
 1.97983200e-05  1.05496036e+00  1.05496036e+00 
 1.98083200e-05  1.05496036e+00  1.05496036e+00 
 1.98183200e-05  1.05496035e+00  1.05496036e+00 
 1.98283200e-05  1.05496035e+00  1.05496036e+00 
 1.98383200e-05  1.05496035e+00  1.05496036e+00 
 1.98483200e-05  1.05496036e+00  1.05496036e+00 
 1.98583200e-05  1.05496036e+00  1.05496036e+00 
 1.98683200e-05  1.05496035e+00  1.05496036e+00 
 1.98783200e-05  1.05496035e+00  1.05496036e+00 
 1.98883200e-05  1.05496035e+00  1.05496036e+00 
 1.98983200e-05  1.05496035e+00  1.05496036e+00 
 1.99083200e-05  1.05496035e+00  1.05496036e+00 
 1.99183200e-05  1.05496035e+00  1.05496036e+00 
 1.99283200e-05  1.05496035e+00  1.05496036e+00 
 1.99383200e-05  1.05496035e+00  1.05496036e+00 
 1.99483200e-05  1.05496035e+00  1.05496035e+00 
 1.99583200e-05  1.05496035e+00  1.05496035e+00 
 1.99683200e-05  1.05496035e+00  1.05496035e+00 
 1.99783200e-05  1.05496035e+00  1.05496035e+00 
 1.99883200e-05  1.05496035e+00  1.05496035e+00 
 1.99983200e-05  1.05496035e+00  1.05496035e+00 
 2.00010000e-05  1.05496035e+00  1.05496035e+00 
 2.00011000e-05  1.05551743e+00  1.05496054e+00 
 2.00013000e-05  1.05654880e+00  1.05496125e+00 
 2.00017000e-05  1.05818698e+00  1.05496446e+00 
 2.00020000e-05  1.05909496e+00  1.05496814e+00 
 2.00020800e-05  1.05886192e+00  1.05496917e+00 
 2.00022400e-05  1.05841946e+00  1.05497113e+00 
 2.00025600e-05  1.05766083e+00  1.05497440e+00 
 2.00032000e-05  1.05653956e+00  1.05497893e+00 
 2.00044800e-05  1.05529633e+00  1.05498293e+00 
 2.00070400e-05  1.05452118e+00  1.05498230e+00 
 2.00121600e-05  1.05441893e+00  1.05497363e+00 
 2.00221600e-05  1.05449393e+00  1.05495668e+00 
 2.00321600e-05  1.05484643e+00  1.05494728e+00 
 2.00421600e-05  1.05553781e+00  1.05495531e+00 
 2.00521600e-05  1.05635508e+00  1.05498781e+00 
 2.00621600e-05  1.05720910e+00  1.05504663e+00 
 2.00721600e-05  1.05804556e+00  1.05513125e+00 
 2.00821600e-05  1.05885323e+00  1.05524004e+00 
 2.00921600e-05  1.05960967e+00  1.05537091e+00 
 2.01021600e-05  1.06029190e+00  1.05552107e+00 
 2.01121600e-05  1.06087543e+00  1.05568705e+00 
 2.01221600e-05  1.06134593e+00  1.05586488e+00 
 2.01321600e-05  1.06170039e+00  1.05605039e+00 
 2.01421600e-05  1.06194746e+00  1.05623969e+00 
 2.01521600e-05  1.06210333e+00  1.05642939e+00 
 2.01621600e-05  1.06218769e+00  1.05661680e+00 
 2.01721600e-05  1.06221994e+00  1.05679998e+00 
 2.01821600e-05  1.06221702e+00  1.05697764e+00 
 2.01921600e-05  1.06219238e+00  1.05714901e+00 
