 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.835831e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.950156e-10  1.647779e-05 -1.067195e-11  6.835829e-01  2.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.970360e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.941802e-10  1.651629e-05  5.531602e-11  6.970365e-01  3.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.099650e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.950941e-10  1.655887e-05 -7.883209e-11  7.099642e-01  3.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.228909e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.857947e-10  1.659887e-05 -1.316994e-10  7.228896e-01  3.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.352956e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.870905e-10  1.663040e-05 -7.188510e-11  7.352949e-01  3.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.477002e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.844748e-10  1.664897e-05 -1.133711e-10  7.476990e-01  3.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.601045e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.860320e-10  1.667930e-05  1.148830e-10  7.601057e-01  3.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.718799e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.858409e-10  1.670319e-05  2.647757e-10  7.718825e-01  3.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.831314e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.873470e-10  1.672600e-05  3.709348e-12  7.831314e-01  3.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.949065e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.856420e-10  1.673613e-05 -1.130609e-10  7.949054e-01  3.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.061576e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.841510e-10  1.673595e-05  5.940486e-10  8.061635e-01  3.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.168844e-01  0.000000e+00  3.999956e-07  9.999957e-07  8.073602e-10  1.674963e-05  5.315684e-11  8.168849e-01  4.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.281352e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.854191e-10  1.676580e-05 -2.286991e-11  8.281350e-01  4.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.388622e-01  0.000000e+00  3.999956e-07  9.999957e-07  1.140556e-09  1.676894e-05 -1.651909e-12  8.388621e-01  4.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.490652e-01  0.000000e+00  3.999955e-07  9.999956e-07  9.543958e-10  1.676364e-05 -4.832018e-10  8.490604e-01  4.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.597919e-01  0.000000e+00  3.999956e-07  9.999957e-07  1.086568e-09  1.677982e-05  1.956011e-10  8.597939e-01  4.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.699949e-01  0.000000e+00  3.999955e-07  9.999957e-07  9.421508e-10  1.679862e-05 -2.253050e-10  8.699926e-01  4.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.801978e-01  0.000000e+00  3.999955e-07  9.999956e-07  9.859854e-10  1.678826e-05 -4.187183e-10  8.801936e-01  4.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.904006e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.857637e-10  1.678687e-05  4.927770e-10  8.904055e-01  4.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.000772e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.944531e-10  1.678930e-05 -4.886126e-11  9.000767e-01  4.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.102799e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.945001e-10  1.678973e-05  6.714206e-12  9.102799e-01  4.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.199587e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.936386e-10  1.678643e-05 -4.093486e-11  9.199583e-01  5.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.291138e-01  0.000000e+00  3.999956e-07  9.999957e-07  1.143022e-09  1.679947e-05  5.343056e-12  9.291139e-01  5.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.387925e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.946977e-10  1.679054e-05  2.796650e-10  9.387953e-01  5.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.479476e-01  0.000000e+00  3.999955e-07  9.999956e-07  9.934892e-10  1.678415e-05 -2.363182e-10  9.479452e-01  5.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.571026e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.935245e-10  1.678452e-05 -1.805389e-10  9.571008e-01  5.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.662577e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.930203e-10  1.678977e-05 -4.723931e-12  9.662576e-01  5.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.754124e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.943587e-10  1.678565e-05  2.016304e-10  9.754144e-01  5.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.845674e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.939774e-10  1.678547e-05 -1.163381e-10  9.845662e-01  5.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.931986e-01  0.000000e+00  3.999956e-07  9.999956e-07  9.943569e-10  1.678621e-05 -1.324500e-10  9.931973e-01  5.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.001830e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.954005e-10  1.678049e-05  6.083316e-10  1.001836e+00  5.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.010461e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.944942e-10  1.678545e-05 -4.620851e-11  1.010461e+00  6.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.019092e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.413389e-10  1.678472e-05  1.492041e-10  1.019094e+00  6.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.027724e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.939366e-10  1.678132e-05  5.569510e-11  1.027724e+00  6.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.036355e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.946843e-10  1.678199e-05  2.207004e-10  1.036357e+00  6.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.044484e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.000365e-09  1.678107e-05 -1.242624e-10  1.044483e+00  6.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.049795e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.995503e-10  1.678134e-05 -1.276814e-10  1.049794e+00  6.500000e+01 
