 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.868708e-04  0.000000e+00  9.870407e-06  5.509115e-10  1.166279e-06  4.675704e-07 -1.058791e-22  7.868708e-04  0.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.241646e-02  0.000000e+00  9.951239e-06  5.509148e-10  1.166279e-06  4.675704e-07  1.122319e-20  5.241646e-02  1.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.855907e-02  0.000000e+00  9.978155e-06  5.509147e-10  1.166279e-06  4.675704e-07  3.670035e-20  9.855907e-02  2.000000e+00 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.393358e-01  0.000000e+00  9.986809e-06  5.509167e-10  1.166279e-06  4.675704e-07  4.404571e-20  1.393358e-01  3.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.763657e-01  0.000000e+00  9.991351e-06  5.509146e-10  1.166279e-06  4.675704e-07 -8.690690e-20  1.763657e-01  4.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.107203e-01  0.000000e+00  9.995039e-06  5.509151e-10  1.166279e-06  4.675704e-07 -1.093202e-20  2.107203e-01  5.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.424001e-01  0.000000e+00  9.998942e-06  5.509143e-10  1.166279e-06  4.675704e-07 -2.204271e-20  2.424001e-01  6.000000e+00 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.719405e-01  0.000000e+00  1.000369e-05  5.509149e-10  1.166279e-06  4.675704e-07  3.063943e-19  2.719405e-01  7.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.998769e-01  0.000000e+00  1.000982e-05  5.509140e-10  1.166279e-06  4.675704e-07 -9.294201e-20  2.998769e-01  8.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.262085e-01  0.000000e+00  1.001779e-05  5.509151e-10  1.166279e-06  4.675704e-07  1.079570e-19  3.262085e-01  9.000000e+00 
