 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.500974e-04  0.000000e+00  7.717794e-06  2.253341e-10  9.139875e-07  3.652692e-07 -1.825621e-19  6.500974e-04  0.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.267449e-02  0.000000e+00  7.786259e-06  2.253400e-10  9.139875e-07  3.652692e-07 -2.947675e-19  5.267449e-02  1.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.891368e-02  0.000000e+00  7.803486e-06  2.253333e-10  9.139875e-07  3.652692e-07 -3.702990e-19  9.891368e-02  2.000000e+00 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.397662e-01  0.000000e+00  7.808567e-06  2.253390e-10  9.139875e-07  3.652692e-07 -4.063574e-19  1.397662e-01  3.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.768500e-01  0.000000e+00  7.810833e-06  2.253411e-10  9.139875e-07  3.652692e-07 -3.083200e-19  1.768500e-01  4.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.112411e-01  0.000000e+00  7.812132e-06  2.253372e-10  9.139875e-07  3.652692e-07 -4.026451e-19  2.112411e-01  5.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.429398e-01  0.000000e+00  7.812993e-06  2.253332e-10  9.139875e-07  3.652692e-07 -1.614657e-20  2.429398e-01  6.000000e+00 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.724848e-01  0.000000e+00  7.813652e-06  2.253344e-10  9.139875e-07  3.652692e-07  6.708501e-19  2.724848e-01  7.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.004148e-01  0.000000e+00  7.814224e-06  2.253337e-10  9.139875e-07  3.652692e-07  1.028827e-18  3.004148e-01  8.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.267294e-01  0.000000e+00  7.814792e-06  2.253312e-10  9.139875e-07  3.652692e-07  5.101124e-19  3.267294e-01  9.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.514294e-01  0.000000e+00  7.815434e-06  2.253314e-10  9.139875e-07  3.652692e-07  3.343199e-19  3.514294e-01  1.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.750515e-01  0.000000e+00  7.816221e-06  2.253359e-10  9.139875e-07  3.652692e-07 -5.917782e-19  3.750515e-01  1.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.975967e-01  0.000000e+00  7.817246e-06  2.253314e-10  9.139875e-07  3.652692e-07 -4.550420e-19  3.975967e-01  1.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.190652e-01  0.000000e+00  7.818608e-06  2.253346e-10  9.139875e-07  3.652692e-07 -4.897968e-19  4.190652e-01  1.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.399959e-01  0.000000e+00  7.820478e-06  2.253396e-10  9.139875e-07  3.652692e-07  2.032879e-20  4.399959e-01  1.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.598497e-01  0.000000e+00  7.822970e-06  2.253351e-10  9.139875e-07  3.652692e-07  1.256520e-19  4.598497e-01  1.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.791620e-01  0.000000e+00  7.826315e-06  2.308491e-10  9.139875e-07  3.652692e-07 -9.426683e-19  4.791620e-01  1.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.973999e-01  0.000000e+00  7.830693e-06  2.308479e-10  9.139875e-07  3.652692e-07  2.257938e-19  4.973999e-01  1.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.156378e-01  0.000000e+00  7.836629e-06  2.308464e-10  9.139875e-07  3.652692e-07  2.540318e-18  5.156378e-01  1.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.327989e-01  0.000000e+00  7.844086e-06  2.308477e-10  9.139875e-07  3.652692e-07  5.233539e-19  5.327989e-01  1.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.499599e-01  0.000000e+00  7.853883e-06  2.308516e-10  9.139875e-07  3.652692e-07 -8.745284e-19  5.499599e-01  2.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.660442e-01  0.000000e+00  7.865714e-06  2.308558e-10  9.139875e-07  3.652692e-07 -2.009261e-18  5.660442e-01  2.100000e+01 
