 v-sweep       voutval       vloadval      ir1           ir2           ivdd          ivdda         ivddh         ndata         vd9           vd8           vd7           vd6           vd5           vd4           vd3           vd2           vd1           vd0          
 5.000000e+00  3.156755e-04  3.156755e-04  5.131501e-07  1.018756e-06  2.343531e-10  9.096425e-06  9.054441e-10  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.000000e+00  5.139349e-02  5.139349e-02  5.131501e-07  1.018756e-06  2.343533e-10  9.195868e-06  9.042039e-10  1.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 5.000000e+00  9.731672e-02  9.731672e-02  5.131501e-07  1.018756e-06  2.343558e-10  9.220508e-06  9.029642e-10  2.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 5.000000e+00  1.385450e-01  1.385450e-01  5.131501e-07  1.018756e-06  2.343543e-10  9.227931e-06  9.021007e-10  3.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.000000e+00  1.764932e-01  1.764932e-01  5.131501e-07  1.018756e-06  2.343547e-10  9.231230e-06  9.011656e-10  4.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.000000e+00  2.120952e-01  2.120952e-01  5.131501e-07  1.018756e-06  2.343528e-10  9.233146e-06  9.002629e-10  5.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.000000e+00  2.453571e-01  2.453571e-01  5.131501e-07  1.018756e-06  2.343546e-10  9.234466e-06  8.992905e-10  6.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.000000e+00  2.749786e-01  2.749786e-01  5.131501e-07  1.018756e-06  2.343573e-10  9.235473e-06  8.989679e-10  7.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.000000e+00  3.031960e-01  3.031960e-01  5.131501e-07  1.018756e-06  2.343545e-10  9.236422e-06  8.962608e-10  8.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.000000e+00  3.300074e-01  3.300074e-01  5.131501e-07  1.018756e-06  2.343554e-10  9.237419e-06  8.957669e-10  9.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
