 v-sweep       voutval       vloadval      ir1           ir2           ivdd          ivdda         ivddh         ndata         vd9           vd8           vd7           vd6           vd5           vd4           vd3           vd2           vd1           vd0          
 0.000000e+00  3.156759e-04  3.156759e-04  5.131501e-07  1.018756e-06  2.343542e-10  9.096425e-06  9.059886e-10  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  5.139348e-02  5.139348e-02  5.131501e-07  1.018756e-06  2.343540e-10  9.195869e-06  9.047522e-10  1.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  9.731674e-02  9.731674e-02  5.131501e-07  1.018756e-06  2.343538e-10  9.220509e-06  9.036918e-10  2.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  1.385450e-01  1.385450e-01  5.131501e-07  1.018756e-06  2.343534e-10  9.227931e-06  9.027148e-10  3.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  1.764932e-01  1.764932e-01  5.131501e-07  1.018756e-06  2.343509e-10  9.231232e-06  9.017697e-10  4.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.120952e-01  2.120952e-01  5.131501e-07  1.018756e-06  2.343535e-10  9.233147e-06  9.009455e-10  5.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  2.453571e-01  2.453571e-01  5.131501e-07  1.018756e-06  2.343561e-10  9.234464e-06  8.998939e-10  6.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  2.749786e-01  2.749786e-01  5.131501e-07  1.018756e-06  2.343544e-10  9.235473e-06  8.995511e-10  7.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  3.031960e-01  3.031960e-01  5.131501e-07  1.018756e-06  2.343543e-10  9.236421e-06  8.967717e-10  8.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  3.300074e-01  3.300074e-01  5.131501e-07  1.018756e-06  2.343545e-10  9.237418e-06  8.964325e-10  9.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  3.554151e-01  3.554151e-01  5.131501e-07  1.018756e-06  2.343545e-10  9.238571e-06  8.962619e-10  1.000000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  3.798862e-01  3.798862e-01  5.131501e-07  1.018756e-06  2.343555e-10  9.240011e-06  8.951091e-10  1.100000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  4.034205e-01  4.034205e-01  5.131501e-07  1.018756e-06  2.343547e-10  9.241883e-06  8.943914e-10  1.200000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  4.260183e-01  4.260183e-01  5.131501e-07  1.018756e-06  2.343556e-10  9.244351e-06  8.934748e-10  1.300000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  4.481463e-01  4.481463e-01  5.131501e-07  1.018756e-06  2.343556e-10  9.247686e-06  8.919205e-10  1.400000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  4.693405e-01  4.693405e-01  5.131501e-07  1.018756e-06  2.343543e-10  9.252071e-06  8.914800e-10  1.500000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  4.900631e-01  4.900631e-01  5.131501e-07  1.018756e-06  2.350733e-10  9.257897e-06  8.577769e-10  1.600000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  5.098508e-01  5.098508e-01  5.131501e-07  1.018756e-06  2.350731e-10  9.265341e-06  8.574500e-10  1.700000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  5.296385e-01  5.296385e-01  5.131501e-07  1.018756e-06  2.350732e-10  9.275165e-06  8.568603e-10  1.800000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  5.484896e-01  5.484896e-01  5.131501e-07  1.018756e-06  2.350762e-10  9.287286e-06  8.565441e-10  1.900000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  5.673408e-01  5.673408e-01  5.131501e-07  1.018756e-06  2.350760e-10  9.302699e-06  8.564730e-10  2.000000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  5.852554e-01  5.852554e-01  5.131501e-07  1.018756e-06  2.350755e-10  9.320950e-06  8.563167e-10  2.100000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  6.031702e-01  6.031702e-01  5.131501e-07  1.018756e-06  2.350732e-10  9.343204e-06  8.552012e-10  2.200000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  6.189782e-01  6.189782e-01  5.131501e-07  1.018756e-06  2.350725e-10  9.366509e-06  8.551550e-10  2.300000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  6.347860e-01  6.347860e-01  5.131501e-07  1.018756e-06  2.350733e-10  9.393460e-06  8.530655e-10  2.400000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  6.496572e-01  6.496572e-01  5.131501e-07  1.018756e-06  2.350745e-10  9.422208e-06  8.523266e-10  2.500000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  6.645286e-01  6.645286e-01  5.131501e-07  1.018756e-06  2.350747e-10  9.454180e-06  8.521276e-10  2.600000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  6.789324e-01  6.789324e-01  5.131501e-07  1.018756e-06  2.350742e-10  9.488014e-06  8.519891e-10  2.700000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  6.933362e-01  6.933362e-01  5.131501e-07  1.018756e-06  2.350758e-10  9.524301e-06  8.491504e-10  2.800000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  7.072723e-01  7.072723e-01  5.131501e-07  1.018756e-06  2.350741e-10  9.561262e-06  8.489302e-10  2.900000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  7.212086e-01  7.212086e-01  5.131501e-07  1.018756e-06  2.350772e-10  9.599445e-06  8.488698e-10  3.000000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  7.346770e-01  7.346770e-01  5.131501e-07  1.018756e-06  2.350755e-10  9.636842e-06  8.487454e-10  3.100000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  7.481430e-01  7.481430e-01  5.131501e-07  1.018756e-06  2.350741e-10  9.674022e-06  8.143269e-10  3.200000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  7.611419e-01  7.611419e-01  5.131501e-07  1.018756e-06  2.350742e-10  9.709039e-06  8.138562e-10  3.300000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  7.741408e-01  7.741408e-01  5.131501e-07  1.018756e-06  2.350742e-10  9.742587e-06  8.137425e-10  3.400000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  7.871396e-01  7.871396e-01  5.131501e-07  1.018756e-06  2.350766e-10  9.774106e-06  8.134032e-10  3.500000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  7.996703e-01  7.996703e-01  5.131501e-07  1.018756e-06  2.350748e-10  9.802160e-06  8.134778e-10  3.600000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  8.117331e-01  8.117331e-01  5.131501e-07  1.018756e-06  2.350764e-10  9.826714e-06  8.123800e-10  3.700000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  8.242636e-01  8.242636e-01  5.131501e-07  1.018756e-06  2.350765e-10  9.849503e-06  8.123871e-10  3.800000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  8.363262e-01  8.363262e-01  5.131501e-07  1.018756e-06  2.350762e-10  9.868767e-06  8.119803e-10  3.900000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  8.479190e-01  8.479190e-01  5.131501e-07  1.018756e-06  2.350755e-10  9.884847e-06  8.054942e-10  4.000000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  8.599812e-01  8.599812e-01  5.131501e-07  1.018756e-06  2.350752e-10  9.899155e-06  8.051531e-10  4.100000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 0.000000e+00  8.715742e-01  8.715742e-01  5.131501e-07  1.018756e-06  2.350758e-10  9.910742e-06  8.046895e-10  4.200000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 0.000000e+00  8.826992e-01  8.826992e-01  5.131501e-07  1.018756e-06  2.350754e-10  9.920049e-06  8.045261e-10  4.300000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 0.000000e+00  8.942920e-01  8.942920e-01  5.131501e-07  1.018756e-06  2.350774e-10  9.928046e-06  8.035100e-10  4.400000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  9.054169e-01  9.054169e-01  5.131501e-07  1.018756e-06  2.350721e-10  9.934288e-06  8.033910e-10  4.500000e+01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
