 v-sweep       voutval       vloadval      ir1           ir2           ivdd          ivdda         ivddh         ndata         vd9           vd8           vd7           vd6           vd5           vd4           vd3           vd2           vd1           vd0          
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  1.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  2.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  3.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  4.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  5.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  6.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  7.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  8.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 0.000000e+00  2.743447e+00  2.743447e+00  7.162645e-06  2.850587e-05  7.734915e-02  1.538182e-01  1.854523e-01  9.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
