 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas5#branch vout          ndata        
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.328322e-01  0.000000e+00  9.331274e-06  2.712720e-10  1.072477e-06  4.293997e-07 -1.165200e-19  5.328322e-01  1.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.500444e-01  0.000000e+00  9.364430e-06  2.712723e-10  1.072477e-06  4.293997e-07 -6.461273e-20  5.500444e-01  2.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.661849e-01  0.000000e+00  9.399805e-06  2.712726e-10  1.072477e-06  4.293997e-07  2.403456e-20  5.661849e-01  2.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.823259e-01  0.000000e+00  9.439161e-06  2.712721e-10  1.072477e-06  4.293997e-07 -4.904188e-20  5.823259e-01  2.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.979307e-01  0.000000e+00  9.480640e-06  2.712709e-10  1.072477e-06  4.293997e-07  7.174369e-19  5.979307e-01  2.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.135355e-01  0.000000e+00  9.524937e-06  2.712711e-10  1.072477e-06  4.293997e-07 -4.622087e-19  6.135355e-01  2.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.280688e-01  0.000000e+00  9.568042e-06  2.712729e-10  1.072477e-06  4.293997e-07 -2.265032e-18  6.280688e-01  2.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.426024e-01  0.000000e+00  9.612134e-06  2.712692e-10  1.072477e-06  4.293997e-07 -6.892598e-19  6.426024e-01  2.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.565995e-01  0.000000e+00  9.654659e-06  2.712734e-10  1.072477e-06  4.293997e-07 -1.247203e-18  6.565995e-01  2.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.705965e-01  0.000000e+00  9.696305e-06  2.712720e-10  1.072477e-06  4.293997e-07  3.010289e-18  6.705965e-01  2.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.840581e-01  0.000000e+00  9.734676e-06  2.712732e-10  1.072477e-06  4.293997e-07  2.266740e-19  6.840581e-01  2.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.975195e-01  0.000000e+00  9.770612e-06  2.712728e-10  1.072477e-06  4.293997e-07 -9.433168e-19  6.975195e-01  3.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.104453e-01  0.000000e+00  9.802221e-06  2.712734e-10  1.072477e-06  4.293997e-07  2.099437e-18  7.104453e-01  3.100000e+01 
