 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.151359e-04  0.000000e+00  1.040696e-05  1.379020e-09  1.228505e-06  4.929374e-07 -1.111731e-21  8.151359e-04  0.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.234003e-02  0.000000e+00  1.049101e-05  1.379020e-09  1.228505e-06  4.929374e-07  1.238786e-20  5.234003e-02  1.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.846358e-02  0.000000e+00  1.052120e-05  1.379020e-09  1.228505e-06  4.929374e-07 -3.553568e-20  9.846358e-02  2.000000e+00 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.392230e-01  0.000000e+00  1.053168e-05  1.379022e-09  1.228505e-06  4.929374e-07  5.320426e-20  1.392230e-01  3.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.762401e-01  0.000000e+00  1.053792e-05  1.379019e-09  1.228505e-06  4.929374e-07 -1.323489e-20  1.762401e-01  4.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.105856e-01  0.000000e+00  1.054371e-05  1.379021e-09  1.228505e-06  4.929374e-07  9.506621e-20  2.105856e-01  5.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.422602e-01  0.000000e+00  1.055035e-05  1.379021e-09  1.228505e-06  4.929374e-07 -5.777691e-20  2.422602e-01  6.000000e+00 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.717988e-01  0.000000e+00  1.055867e-05  1.379020e-09  1.228505e-06  4.929374e-07  9.416624e-20  2.717988e-01  7.000000e+00 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.997358e-01  0.000000e+00  1.056941e-05  1.379020e-09  1.228505e-06  4.929374e-07  1.608304e-19  2.997358e-01  8.000000e+00 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.260705e-01  0.000000e+00  1.058310e-05  1.379021e-09  1.228505e-06  4.929374e-07 -1.028152e-19  3.260705e-01  9.000000e+00 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.508038e-01  0.000000e+00  1.060013e-05  1.379022e-09  1.228505e-06  4.929374e-07 -1.598378e-19  3.508038e-01  1.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.744682e-01  0.000000e+00  1.062117e-05  1.379021e-09  1.228505e-06  4.929374e-07 -9.001049e-20  3.744682e-01  1.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.970648e-01  0.000000e+00  1.064653e-05  1.379021e-09  1.228505e-06  4.929374e-07 -1.079768e-19  3.970648e-01  1.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.185939e-01  0.000000e+00  1.067620e-05  1.379021e-09  1.228505e-06  4.929374e-07  2.085819e-20  4.185939e-01  1.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.395901e-01  0.000000e+00  1.071089e-05  1.379019e-09  1.228505e-06  4.929374e-07  2.742931e-20  4.395901e-01  1.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.595191e-01  0.000000e+00  1.074938e-05  1.379021e-09  1.228505e-06  4.929374e-07 -1.050321e-19  4.595191e-01  1.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.789190e-01  0.000000e+00  1.079207e-05  1.381500e-09  1.228505e-06  4.929374e-07  1.519630e-19  4.789190e-01  1.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.972474e-01  0.000000e+00  1.083699e-05  1.381501e-09  1.228505e-06  4.929374e-07  1.865325e-19  4.972474e-01  1.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.155765e-01  0.000000e+00  1.088590e-05  1.381500e-09  1.228505e-06  4.929374e-07 -4.296641e-19  5.155765e-01  1.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.328384e-01  0.000000e+00  1.093499e-05  1.381499e-09  1.228505e-06  4.929374e-07 -4.060861e-19  5.328384e-01  1.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.501007e-01  0.000000e+00  1.098618e-05  1.381500e-09  1.228505e-06  4.929374e-07 -1.127149e-19  5.501007e-01  2.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.662955e-01  0.000000e+00  1.103520e-05  1.381499e-09  1.228505e-06  4.929374e-07  1.830385e-20  5.662955e-01  2.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.824905e-01  0.000000e+00  1.108418e-05  1.381499e-09  1.228505e-06  4.929374e-07 -6.656355e-19  5.824905e-01  2.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.981512e-01  0.000000e+00  1.113047e-05  1.381499e-09  1.228505e-06  4.929374e-07 -1.872737e-19  5.981512e-01  2.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.138113e-01  0.000000e+00  1.117467e-05  1.381502e-09  1.228505e-06  4.929374e-07  8.177309e-19  6.138113e-01  2.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.284038e-01  0.000000e+00  1.121316e-05  1.381499e-09  1.228505e-06  4.929374e-07  4.790633e-19  6.284038e-01  2.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.429962e-01  0.000000e+00  1.124838e-05  1.381499e-09  1.228505e-06  4.929374e-07  3.934600e-19  6.429962e-01  2.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.570539e-01  0.000000e+00  1.127876e-05  1.381500e-09  1.228505e-06  4.929374e-07 -3.274841e-19  6.570539e-01  2.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.711112e-01  0.000000e+00  1.130544e-05  1.381501e-09  1.228505e-06  4.929374e-07 -3.168565e-19  6.711112e-01  2.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.846350e-01  0.000000e+00  1.132757e-05  1.381500e-09  1.228505e-06  4.929374e-07  1.033857e-18  6.846350e-01  2.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.981585e-01  0.000000e+00  1.134636e-05  1.381499e-09  1.228505e-06  4.929374e-07  1.281561e-18  6.981585e-01  3.000000e+01 
