 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.154399e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234962e-09  1.908594e-05  1.379332e-11  5.154401e-01  1.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.327358e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234485e-09  1.913744e-05  1.938008e-10  5.327378e-01  1.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.500321e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235601e-09  1.918926e-05  1.784458e-11  5.500322e-01  2.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.661829e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234162e-09  1.923741e-05  1.610071e-10  5.661845e-01  2.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.823340e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.438724e-09  1.926376e-05  7.630601e-10  5.823416e-01  2.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.979642e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.347392e-09  1.932086e-05  1.221578e-10  5.979654e-01  2.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.135937e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234088e-09  1.937854e-05  1.288918e-10  6.135950e-01  2.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.281820e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.265623e-09  1.939878e-05 -2.917597e-10  6.281791e-01  2.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.427700e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.236815e-09  1.945926e-05  3.424042e-10  6.427734e-01  2.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.568371e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234647e-09  1.947355e-05 -2.542187e-10  6.568345e-01  2.700000e+01 
